Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
2,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,0,dc99804de,4.0,1
1,2,307,218,2,2,7,0,2,2,1,1,2,1,1,0,0,0fb490c9b,3.0,1
1,5,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,284be445a,1.0,2
2,20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,0,a831df76b,4.0,1
1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,0,145883970,6.0,3
1,7,307,0,1,2,7,0,2,2,1,3,3,1,1,0,0,e3d9dc96d,1.0,1
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0,9a64e72cf,6.0,1
1,2,307,0,2,1,2,0,2,2,1,1,2,1,2,0,0,6e643eba1,5.0,4
1,1,307,307,2,1,0,0,2,1,2,2,2,1,1,0,0,a1b3dafc9,1.0,3
2,28,248,264,1,1,0,0,3,3,1,1,2,1,1,0,0,fe88a5777,5.0,2
1,24,26,307,2,1,2,0,2,2,1,1,1,1,1,250,0,bda2d149e,9.0,4
1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,0,6cb5381cb,2.0,2
1,12,307,0,1,2,3,7,2,2,1,1,1,1,1,0,0,366a03818,0.0,4
2,4,266,0,1,1,2,4,2,1,2,2,2,1,1,0,0,732d546b4,4.0,4
1,2,307,0,2,1,3,0,2,2,1,1,2,1,1,0,0,a8a8f95f6,4.0,2
2,2,265,0,1,4,0,0,1,1,1,1,2,1,1,0,0,0b4bb9906,5.0,1
1,1,307,0,2,1,0,0,2,2,2,2,2,1,2,0,0,5eeb10b7a,4.0,1
1,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,0,f03b04b1e,1.0,4
1,5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,0,a672ea96d,1.0,1
2,22,265,0,2,1,0,0,2,2,1,1,1,1,1,0,0,4df43033d,7.0,4
2,36,266,0,2,1,2,7,2,2,1,1,1,1,1,0,0,d25638f81,4.0,4
1,36,213,218,2,7,0,0,2,2,1,1,1,1,1,0,0,aafb75ee8,2.0,2
1,8,307,0,1,4,0,0,2,1,1,1,2,1,1,0,0,e9cf01a21,2.0,4
1,10,307,0,2,7,0,0,2,1,2,1,1,1,1,0,0,1c74d62ed,2.0,4
1,2,307,0,2,2,4,0,2,1,2,1,2,1,1,0,0,2148c2ef6,4.0,4
2,2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,0,f0bb05fc7,4.0,4
1,3,307,0,1,1,0,0,2,1,3,1,3,1,1,0,0,479500716,2.0,4
1,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,0,1afdf61ec,2.0,3
2,0,266,0,3,1,2,7,2,1,3,1,1,1,18,0,0,b4d0c60b6,21.0,4
1,60,205,0,2,1,7,0,1,2,3,1,1,1,1,0,0,110d4487e,1.0,3
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,27cede3cf,1.0,2
1,2,307,0,3,2,6,7,2,1,2,2,2,1,6,0,0,99dcd9020,5.0,4
2,12,265,0,1,2,7,0,2,2,1,1,1,1,1,0,0,4cb8fe436,2.0,1
1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,0,a13ed5e9d,1.0,3
2,2,266,0,1,3,0,0,3,1,3,3,3,1,2,0,0,7adc5209e,5.0,2
2,2,266,0,3,7,0,0,2,1,2,1,2,1,3,0,0,0a8ee7520,4.0,1
1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,0,82aa52460,1.0,3
1,24,307,0,2,7,0,0,3,1,3,3,1,2,1,0,0,4c9f111f1,2.0,4
1,3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,0,eb6c692dc,6.0,4
2,2,266,266,3,1,6,7,2,1,2,1,2,1,4,0,0,d096658bb,8.0,4
1,2,307,0,1,1,2,7,2,1,2,2,2,1,1,0,0,109c4f5a8,7.0,3
2,12,265,0,1,1,0,0,1,2,3,3,3,1,1,0,0,f8b702182,1.0,4
1,12,307,307,2,2,0,0,2,2,2,1,2,1,1,0,0,eb652ec07,1.0,4
1,1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,026ebf139,1.0,3
2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,0,0,6c7c5555f,11.0,2
1,74,205,0,1,2,7,0,2,2,3,1,3,1,1,0,0,1a9733afb,2.0,2
1,36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,0,1a54d4e92,3.0,3
1,3,307,307,2,2,7,0,2,2,2,1,2,1,1,0,0,8526200d3,3.0,3
1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,8df39788a,6.0,3
1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,0,0,045543730,4.0,3
1,48,179,0,1,7,0,0,1,1,1,1,2,1,1,0,0,bf50b399e,1.0,1
2,3,266,0,3,2,5,7,1,1,3,1,1,1,7,60,0,a05289ebd,5.0,3
1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,0,dee525fcd,8.0,3
1,36,179,0,1,2,0,0,1,2,3,3,2,1,1,0,0,ceed27182,3.0,2
2,3,264,0,1,1,7,0,2,3,2,1,2,1,1,0,0,c0a9578bb,5.0,2
2,4,266,0,2,1,6,7,1,1,2,2,2,1,1,0,0,66dda45c4,3.0,1
1,2,307,0,3,2,7,0,2,1,2,2,2,1,5,0,0,9c87d70e5,2.0,1
1,1,141,307,1,1,2,0,2,1,2,1,2,1,1,0,0,4574e3de4,5.0,3
1,60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,0,794a45833,1.0,2
1,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,0,800a7c025,1.0,2
1,4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,0,6c75b9082,4.0,4
2,3,266,264,3,1,6,7,3,2,1,1,2,1,4,0,0,6dbc5c968,9.0,3
2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,0,4dad8252f,1.0,1
1,3,307,0,2,3,0,0,2,1,1,1,1,1,1,0,0,3f9f466d1,7.0,4
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,0,8bf9a6b80,1.0,2
2,1,265,0,2,7,0,0,1,2,2,1,2,1,1,0,0,c43ecb3e1,10.0,1
1,18,307,307,2,1,0,0,2,1,1,1,1,1,1,0,0,3a3ae56f1,3.0,4
2,1,264,0,3,1,3,0,1,2,2,2,2,1,2,0,0,172332f53,1.0,4
2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,20,0,01f7fdb78,0.0,2
2,6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,1,9b721dcaf,5.0,2
2,6,299,0,3,3,4,7,3,2,3,3,3,1,2,0,0,e20655a10,11.0,2
1,2,307,0,1,1,2,5,2,1,1,1,2,1,1,0,1,9718baba0,14.0,2
1,24,307,0,2,2,0,0,2,1,3,3,3,1,1,0,0,cdd7aee45,6.0,3
2,6,266,0,1,1,7,0,2,1,3,3,3,1,1,0,0,86550c5dc,3.0,4
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,0,ba311fc1a,4.0,2
1,48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,0,bb05c1ce8,0.0,1
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,1,0,4060caeb1,3.0,1
2,3,266,0,2,6,7,0,2,1,2,1,2,1,1,0,0,e54ee8e55,3.0,2
2,1,266,0,3,1,4,7,2,1,2,1,2,1,4,0,0,166092e21,4.0,1
1,53,307,307,1,7,0,0,2,2,1,3,3,1,1,0,0,5a2c8a05f,1.0,4
2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,0,d3d47c67d,1.0,4
2,7,264,0,1,1,7,0,2,2,1,1,1,1,1,0,0,8ba0c6894,15.0,4
2,4,266,0,2,1,0,0,1,1,2,2,2,1,1,0,0,71cc0a02e,3.0,2
1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,0,75bbaa3fa,1.0,2
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0,ca587cb42,4.0,2
1,2,307,307,3,1,2,5,1,1,2,1,2,1,2,0,0,b4eb7f4df,1.0,2
1,48,307,111,1,2,0,0,2,1,3,3,3,1,1,0,0,fd32ce3ef,1.0,4
1,1,307,0,3,1,5,7,2,1,3,3,3,1,2,0,0,a15d8c8a8,1.0,4
2,2,247,265,2,6,7,0,1,1,2,2,2,1,1,0,0,34cedf9bb,5.0,1
1,1,78,213,1,1,2,0,2,1,3,3,2,1,1,0,0,ab599a6ac,7.0,2
1,48,205,0,3,2,6,7,1,3,1,1,2,2,2,300,0,81da09ea9,5.0,2
2,1,266,0,3,1,4,6,1,1,2,2,2,1,4,0,0,e736ab042,0.0,2
2,3,266,0,2,5,6,7,2,1,1,1,1,1,1,100,0,81a815ef5,1.0,4
1,7,25,25,2,2,0,0,3,2,1,1,2,1,1,0,0,0f122f712,1.0,1
1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,0,58a10d0cd,1.0,4
1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0,3b1976326,6.0,2
2,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,0,30ea81bac,3.0,3
2,3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,0,35907f15e,3.0,2
1,12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,0,bfb33b149,3.0,4
1,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,0,375905770,3.0,3
1,2,307,0,2,1,2,7,1,1,2,2,2,1,5,0,0,9ec161c16,16.0,2
1,3,129,307,2,1,7,0,1,2,3,1,2,1,1,0,0,19f38a3f0,1.0,4
1,25,195,0,1,6,7,0,2,3,1,1,2,1,1,100,0,e2f1f5377,2.0,1
2,14,266,0,2,2,0,0,2,1,3,3,3,1,1,0,0,0c17e1f32,2.0,1
1,1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,0,b912b1114,5.0,2
1,1,307,307,2,2,0,0,2,2,1,1,2,1,1,0,0,bd9e9d9e2,1.0,3
2,1,266,0,2,2,6,7,1,1,3,3,2,1,1,30,0,241dd214b,1.0,4
1,10,141,109,2,1,7,0,2,2,1,1,2,1,1,0,0,084874570,2.0,1
2,7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,0,c1df421c4,3.0,4
2,2,266,0,2,1,4,0,1,1,2,2,2,1,2,0,0,ab9f715ad,4.0,4
1,1,307,0,2,1,3,0,2,2,2,2,2,1,1,0,0,3cc84c2f8,5.0,1
2,12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,0,ee5583527,1.0,1
1,84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,0,9a770c49a,1.0,4
2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,0,e07812482,1.0,1
1,6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,1,997db5df5,4.0,4
2,4,266,0,1,1,3,7,1,1,1,1,2,1,2,40,0,301e16ab9,5.0,4
1,8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,0,8705145ca,10.0,2
2,1,266,0,2,1,2,7,2,1,2,2,2,1,3,0,0,6e3aad5f3,8.0,3
2,1,266,303,2,1,2,0,2,1,2,1,2,1,1,0,0,75a11e0f8,3.0,0
2,18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,0,219a1308d,3.0,0
2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,0,915173d4d,2.0,4
2,36,266,0,2,1,6,7,2,2,2,2,1,1,1,0,0,c390140c3,4.0,4
1,2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,0,81d97fa9f,2.0,3
1,6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,0,78b07d4e0,1.0,4
2,2,266,0,1,2,0,0,1,1,2,2,2,1,1,0,0,6cd1cac68,2.0,3
1,1,307,0,2,1,2,7,3,1,2,2,2,1,1,50,0,fb3bd80d1,9.0,1
2,18,266,0,1,4,0,0,2,1,1,1,1,1,1,0,0,51372ce91,1.0,4
1,4,202,307,1,1,2,3,3,2,2,1,2,1,1,0,0,1a1283447,12.0,2
2,6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,0,4831c683c,5.0,4
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,0,90592e40c,1.0,2
1,4,213,307,2,1,2,7,2,1,3,1,3,1,4,0,0,e4e5ea1d2,5.0,3
1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,0,e7a74fca8,4.0,3
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,0,a5595a935,1.0,3
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,2,c7575df7b,4.0,3
1,8,307,0,1,2,7,0,2,1,2,2,2,1,1,0,0,e81c6347b,1.0,2
2,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,0,7ee058c3d,5.0,4
2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,0,4d999ee22,1.0,4
2,3,266,0,1,5,0,0,2,1,1,1,2,1,1,0,0,0637293ec,3.0,1
2,3,264,278,1,1,0,0,2,3,1,1,2,1,1,100,0,7ead795bb,2.0,2
2,4,299,0,3,4,6,7,2,2,2,2,2,1,2,0,0,691a8b7ea,5.0,3
2,12,266,0,2,2,0,0,1,1,2,2,2,1,1,0,0,fcd21f3ec,5.0,2
2,0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,0,9c31047a7,3.0,1
1,72,103,0,2,1,2,3,3,3,1,1,2,1,1,0,0,76d5726c4,4.0,1
2,1,265,0,3,2,3,0,1,2,2,2,2,1,2,0,0,03d59fc21,3.0,1
1,1,307,0,3,1,2,7,2,1,3,3,3,1,5,0,0,1a9e7158e,15.0,1
2,3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,0,86afe98e6,4.0,4
2,12,265,0,3,1,7,0,2,2,3,3,3,1,4,0,0,0eba8b0ad,1.0,4
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0,d38bcdf49,1.0,3
1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,0,85a79f281,1.0,1
1,4,307,0,2,2,7,0,2,2,3,1,3,1,1,0,0,91c2159dd,3.0,4
1,3,307,0,1,2,0,0,2,1,1,1,1,1,1,0,0,91d6a2898,2.0,1
1,4,307,189,1,1,2,0,2,1,2,2,2,1,1,0,0,cfddf0c47,2.0,1
2,3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,0,b102f525b,3.0,4
2,4,266,0,1,1,0,0,2,1,1,1,1,2,1,0,0,dc1c9f8d5,5.0,3
2,12,299,0,1,3,5,7,2,1,2,1,1,1,1,100,1,c96f9d3a8,10.0,2
1,36,218,307,1,1,7,0,2,2,1,1,1,1,1,0,0,072ae6d9e,2.0,1
2,2,285,264,2,1,2,5,2,3,2,1,2,1,1,100,0,fa94b21d1,5.0,1
1,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,0,b5df81f99,1.0,1
1,5,72,72,1,1,7,0,1,2,1,1,2,1,1,0,0,2c24655fe,10.0,1
2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,0,c702e00d2,2.0,3
2,5,266,0,1,1,2,7,2,1,3,3,3,1,1,0,0,95d2a0bdf,1.0,1
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0,c8208c3c9,4.0,1
1,48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,0,9a9f6c753,4.0,4
1,5,307,307,2,2,0,0,2,2,1,1,2,1,1,0,0,92b89a666,3.0,4
1,2,307,0,2,2,0,0,2,1,2,1,2,1,4,0,0,6819ce556,2.0,3
1,5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,0,17bdf954a,3.0,4
2,4,266,0,2,2,7,0,1,1,3,1,2,1,1,0,0,2bf834f39,7.0,2
1,2,24,70,3,1,2,7,2,2,2,2,2,1,6,0,0,53cd96ef8,1.0,1
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,0,da327c74b,5.0,4
2,4,266,299,1,1,6,0,1,1,2,2,2,1,1,0,0,10a6c97d5,5.0,2
2,5,265,0,1,1,0,0,2,2,3,3,3,1,1,0,0,f8d831236,1.0,1
2,3,266,0,1,4,0,0,1,1,1,1,2,1,1,0,0,75a4a14ac,6.0,2
2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0,df39a5468,4.0,2
2,2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,0,37f127385,2.0,2
1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,0,878e36da4,3.0,3
1,3,307,176,1,1,2,7,3,1,1,1,2,1,2,0,0,1ffe668f9,12.0,4
1,12,307,0,2,2,4,7,2,1,1,1,1,1,1,0,0,9a2f44ddf,2.0,2
2,4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,0,54e2508de,1.0,2
1,5,307,0,1,7,0,0,2,1,1,1,1,1,1,0,0,432904c5d,0.0,4
1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,0,d30b90a39,1.0,4
1,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,0,20559d623,4.0,3
2,1,266,0,3,1,2,6,2,1,2,1,2,1,2,0,0,2e1d3ae52,1.0,4
1,3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,0,3b0b2a86a,5.0,1
1,2,307,307,2,1,2,5,2,2,2,2,2,1,6,0,0,64c1c412b,6.0,2
2,17,266,0,2,1,2,3,2,1,1,1,2,1,1,0,0,b28de653f,5.0,4
1,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,0,0e6dd5e23,1.0,0
2,5,266,0,1,1,2,7,2,2,2,1,2,1,1,0,0,46dea66ea,1.0,1
2,12,266,0,3,1,7,0,2,1,2,2,2,1,2,0,0,842b21328,2.0,4
1,12,119,307,1,1,2,7,2,2,1,1,1,1,1,150,0,184ea777b,5.0,3
1,5,307,0,2,1,0,0,2,1,1,1,1,1,1,100,0,86547ad6d,5.0,4
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0,ead547f1b,3.0,3
1,24,307,179,2,1,0,0,1,1,3,1,3,2,1,0,0,703f38466,1.0,2
1,5,307,0,1,1,2,3,2,1,1,1,2,1,1,0,0,60b188249,4.0,1
2,2,286,299,3,1,4,6,2,1,2,1,2,1,2,50,0,845703071,4.0,4
1,2,307,0,1,1,0,0,2,2,3,3,3,1,1,0,0,3c5e8cc5d,1.0,4
1,2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,0,9f533475e,5.0,1
1,36,195,0,2,6,7,0,2,2,1,1,2,1,1,0,0,0636650db,1.0,1
1,24,307,307,2,4,0,0,3,3,2,2,2,1,1,0,0,d8128cefd,2.0,4
2,9,264,0,1,1,7,0,2,3,2,1,2,2,1,0,0,6b3614a92,2.0,4
1,1,307,0,3,1,7,0,2,1,3,3,3,1,2,0,0,dd2ec7bf4,2.0,4
1,3,307,0,2,2,0,0,2,2,1,1,1,1,1,0,0,fcf377cce,12.0,4
2,10,266,0,2,1,2,4,1,1,1,1,1,1,1,0,0,fb9a96204,23.0,3
1,12,179,0,1,6,0,0,2,1,1,1,1,1,1,0,0,d4b028ea8,7.0,2
2,3,266,0,3,5,0,0,2,1,2,1,2,1,2,0,0,8520800b1,3.0,1
1,48,128,0,2,5,0,0,1,1,1,1,1,1,1,0,0,7f8f45a35,1.0,2
2,24,285,0,1,1,2,7,2,3,1,1,2,1,1,0,0,dd7ad37e7,1.0,1
1,76,20,0,2,1,2,7,2,2,1,1,2,1,1,0,0,c92256e41,2.0,2
2,2,266,0,2,1,6,7,1,2,3,3,3,1,1,0,0,caa9a4f53,1.0,3
2,30,243,0,2,6,7,0,2,2,2,2,2,1,1,0,0,4ef431298,1.0,1
2,2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,0,044548f89,4.0,2
1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,0,6c3a05812,1.0,3
1,48,307,0,2,3,0,0,2,3,1,1,1,1,1,0,0,5d1fa8ddf,1.0,2
1,9,307,307,3,1,2,0,2,1,1,1,2,1,2,30,0,68cdd6d6b,3.0,2
1,12,307,0,2,7,0,0,2,3,1,1,1,1,1,0,0,1171c9a41,2.0,4
2,6,266,0,2,1,2,7,1,1,1,1,1,1,3,0,0,f9994fbae,3.0,4
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0,67dbd5ed9,2.0,1
2,4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,0,129df65b1,0.0,4
2,18,266,0,1,3,7,0,1,1,1,1,3,1,1,0,0,cc25fb529,7.0,2
1,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,0,3db150833,1.0,3
1,2,307,0,3,1,2,7,2,1,2,2,2,1,8,0,0,3b8b38508,8.0,3
1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,0,2e1d4e279,1.0,4
2,132,266,0,2,1,2,0,2,1,1,1,1,1,1,0,0,f4f349714,1.0,3
2,16,266,285,1,7,0,0,3,2,1,1,1,1,1,0,0,7d21dc4a8,0.0,4
1,84,152,218,1,2,3,0,1,1,3,3,3,1,1,0,0,c3cafb38c,1.0,4
1,48,307,0,2,2,0,0,2,2,3,3,3,1,1,0,0,a6e902691,3.0,4
1,2,307,0,3,1,2,5,2,1,2,1,2,1,4,0,0,e3f841674,1.0,1
2,12,264,264,1,3,0,0,2,3,1,3,3,1,1,0,0,a6423eca8,5.0,1
1,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,0,2cea63a41,5.0,1
1,72,109,0,2,3,5,0,3,3,1,1,1,1,1,0,0,1751240fe,0.0,4
2,3,265,0,1,7,0,0,2,2,3,3,3,1,1,0,0,6c48c9154,1.0,1
1,60,218,0,2,2,7,0,1,2,1,1,3,1,1,0,0,9a3c966a9,4.0,2
2,2,266,0,1,3,6,0,1,1,2,1,2,1,2,0,0,ac49bdbdd,3.0,2
2,2,292,265,2,2,5,0,2,2,2,2,2,1,1,0,0,7fc640ad8,5.0,2
2,1,266,0,2,2,7,0,1,1,2,2,2,1,1,0,0,05252b175,4.0,4
1,7,307,0,1,1,0,0,2,1,1,1,2,1,1,0,0,27104e464,1.0,4
1,3,307,307,1,2,0,0,2,1,2,2,2,1,1,0,0,da8a47785,3.0,1
2,6,277,0,2,2,7,0,1,1,2,2,2,3,1,0,0,1aa3952c1,4.0,4
2,2,266,0,2,1,6,7,1,1,2,2,2,1,1,0,0,8bac2d757,3.0,1
1,3,307,0,2,2,5,0,2,1,1,1,2,1,1,0,0,1ba11aaaa,3.0,2
1,2,307,0,2,3,0,0,2,1,3,1,2,1,1,0,0,e5164d828,2.0,3
1,2,307,0,2,1,2,7,2,2,2,2,2,1,8,0,0,a0dd85af0,8.0,1
1,1,307,307,3,1,2,7,2,2,2,2,2,1,5,0,0,0392c0c81,4.0,4
1,4,141,307,2,1,5,0,2,2,1,1,2,1,1,0,0,fff24fcb5,2.0,1
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,500,0,1195168b6,6.0,3
2,2,265,0,2,1,2,4,2,2,2,1,2,2,1,0,0,9f7bf4f71,2.0,2
1,24,307,0,2,2,0,0,3,2,3,3,3,1,1,0,0,accca912b,3.0,4
1,12,307,0,2,1,0,0,1,2,3,3,2,1,1,0,0,27c4981c9,0.0,4
2,3,285,292,1,2,7,0,1,2,2,2,2,1,1,200,0,c2558c319,1.0,1
1,1,307,307,2,1,2,7,2,1,2,2,2,1,1,0,0,12d514ef2,8.0,2
2,2,266,0,1,3,7,0,2,1,2,2,2,1,1,200,0,3e2cc2690,5.0,2
2,12,266,0,3,1,4,7,3,1,1,1,1,1,5,0,0,c5072890c,5.0,4
1,12,307,152,1,3,0,0,1,1,1,1,1,1,1,0,0,17e6747da,5.0,4
2,3,266,0,1,1,6,0,2,1,2,1,2,1,1,0,0,1f7d6b89e,2.0,3
1,2,307,307,2,1,2,0,2,1,2,1,2,1,4,0,0,0052dcf47,3.0,4
1,1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,0,cdb855a69,5.0,3
1,72,152,0,1,2,0,0,1,1,1,1,2,2,1,0,0,6f93a41c5,4.0,4
2,2,266,0,1,6,7,0,1,1,3,3,3,1,1,0,0,23d2b8824,3.0,1
1,1,307,0,1,1,2,7,2,1,1,1,2,1,1,100,0,dc56ff89a,2.0,1
1,36,44,307,1,1,2,7,3,1,1,1,1,1,1,0,0,23379775f,10.0,3
1,3,307,0,2,2,0,0,2,1,3,3,2,1,1,0,0,fca85f778,2.0,3
2,2,266,0,2,4,6,7,1,1,3,3,3,1,3,0,0,2b3ec0f96,5.0,3
2,24,266,0,2,1,4,6,3,1,1,1,1,1,2,0,6,a9bfec3ba,11.0,4
2,11,266,0,1,5,0,0,2,1,1,1,1,1,1,100,0,8885f346b,6.0,4
2,12,264,0,3,1,6,7,2,2,2,2,2,1,6,0,0,33d3738f6,6.0,2
1,3,307,0,1,1,0,0,1,2,3,3,3,1,1,0,0,87f4ea65f,2.0,4
2,12,265,0,3,1,7,0,1,2,2,2,2,1,2,0,0,edf0ff7e4,3.0,4
2,60,247,0,1,1,2,3,3,1,1,1,1,1,1,200,0,bebab9790,2.0,1
2,1,265,0,2,1,7,0,1,2,2,1,2,1,1,0,0,f17d4ab32,10.0,4
1,2,218,307,2,1,2,5,2,1,2,1,2,1,2,0,0,97dc6aa32,5.0,3
2,6,266,0,2,3,4,7,3,1,1,1,2,1,1,0,0,489d05a55,3.0,3
2,3,299,0,1,2,0,0,2,1,3,3,3,1,1,0,0,51d8da535,3.0,2
1,2,307,0,1,2,3,5,2,2,2,1,3,1,1,0,0,bb4c6519d,1.0,4
2,2,247,265,1,3,7,0,1,1,2,2,2,1,1,0,0,9fceca5de,3.0,1
2,3,266,0,1,1,7,0,3,1,2,1,2,1,4,0,0,93849e2b5,4.0,4
2,5,266,0,2,1,2,6,2,1,2,2,2,1,1,0,0,700a93465,1.0,2
1,24,75,228,1,1,2,5,2,2,1,1,1,1,1,200,0,d95eabfe9,2.0,2
1,4,307,0,3,1,2,5,1,2,2,2,2,1,6,0,0,146d950bc,1.0,1
2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,0,439f040ed,3.0,4
2,4,266,265,1,1,5,0,2,2,1,1,2,1,1,0,0,022d2d16e,3.0,3
2,19,266,266,1,6,0,0,2,1,1,1,1,1,2,0,0,e0238b8c2,4.0,4
2,2,265,283,2,3,7,0,2,2,2,1,2,1,1,50,0,a5b5eccb6,2.0,1
1,2,307,0,2,1,2,7,2,1,2,2,3,1,1,0,0,0b8614414,3.0,1
2,6,265,0,1,6,0,0,1,2,2,1,2,1,1,0,0,6e3457b81,4.0,3
1,2,189,307,1,1,5,0,3,2,2,2,2,1,2,100,0,20d4ea30e,3.0,3
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0,f98750599,1.0,2
2,12,299,0,1,3,0,0,3,1,1,1,1,1,1,50,0,2f346ac72,4.0,4
1,11,307,0,1,5,0,0,2,1,1,1,1,1,1,0,0,fc9b4b692,2.0,4
2,2,247,265,2,1,2,6,1,2,2,2,2,1,3,0,0,ec7775c4f,7.0,0
1,36,218,307,2,2,7,0,2,2,2,1,1,1,1,0,0,487abc5e1,7.0,4
2,12,266,0,2,6,7,0,2,1,3,3,1,1,1,0,0,06f523361,5.0,1
1,1,307,0,2,5,0,0,2,2,3,3,3,1,2,0,0,5c66641a1,1.0,4
2,8,292,299,2,2,6,0,1,1,3,3,3,1,1,0,0,ed5f14fda,2.0,4
2,24,266,266,2,5,0,0,1,1,1,1,3,1,1,0,0,a23f0020a,2.0,2
2,1,266,0,1,2,0,0,2,1,2,2,2,1,1,100,0,5a5463e17,6.0,2
